material_id,position_id,rack,bay,level,needs_rt,zwm92_picks
732775,I-08-02-L0,I,8,0,0,0
732847,H-03-02-L2,H,3,2,0,0
733065,C-10-01-L1,C,10,1,0,0
754771,J-09-01-L3,J,9,3,1,0
755435,C-03-03-L0,C,3,0,0,0
755484,J-03-01-L1,J,3,1,0,0
755542,A-08-01-L1,A,8,1,0,0
755815,J-01-03-L2,J,1,2,0,0
755847,I-04-01-L0,I,4,0,0,0
755847-08,I-01-02-L3,I,1,3,1,0
759090,J-15-01-L2,J,15,2,0,0
759713,U-02-02-L2,U,2,2,0,0
759964E,H-10-02-L7,H,10,7,1,0
7S3491104220,C-12-01-L5,C,12,5,1,0
8066698,G-04-03-L6,G,4,6,1,40
8132882,B-01-03-L6,B,1,6,1,0
839744AG,B-07-01-L4,B,7,4,1,8
854392AG,I-07-01-L4,I,7,4,1,0
855869AG,G-07-03-L4,G,7,4,1,5
855869SN,F-12-01-L2,F,12,2,0,370
85930602T0,F-07-01-L2,F,7,2,0,0
85930702T0,A-02-01-L2,A,2,2,0,0
85930802T0,D-03-03-L2,D,3,2,0,0
85930902T0,B-03-01-L4,B,3,4,1,0
85931002T0,B-03-02-L4,B,3,4,1,0
85931102T0,D-02-02-L4,D,2,4,1,0
859385T0,A-10-02-L3,A,10,3,1,12
859399,E-05-02-L2,E,5,2,0,53
859402,D-07-03-L2,D,7,2,0,451
859403,G-11-03-L2,G,11,2,0,451
859422,I-02-02-L6,I,2,6,1,285
859422AG,H-10-03-L4,H,10,4,1,4
859422SN,J-05-01-L7,J,5,7,1,162
859423,J-01-02-L4,J,1,4,1,306
859423SN,I-02-02-L7,I,2,7,1,185
859424SN,F-02-02-L4,F,2,4,1,95
859427,E-06-02-L3,E,6,3,1,80
859427SN,C-09-02-L3,C,9,3,1,28
859430,E-03-02-L0,E,3,0,0,3953
859441,E-03-01-L1,E,3,1,0,253
859442,E-03-01-L4,E,3,4,1,34
859450,E-03-02-L1,E,3,1,0,894
859456,E-02-03-L0,E,2,0,0,854
859464,E-12-01-L3,E,12,3,1,15
859489,I-02-03-L6,I,2,6,1,253
859500,U-03-02-L3,U,3,3,1,13
859534,A-03-03-L0,A,3,0,0,119
859542,E-08-01-L0,E,8,0,0,60
859606T0,E-08-01-L2,E,8,2,0,72
859606T0SN,G-05-01-L3,G,5,3,1,78
859621,D-07-01-L0,D,7,0,0,15
859694,E-09-02-L0,E,9,0,0,370
859764,A-05-03-L0,A,5,0,0,2124
87000,B-06-01-L8,B,6,8,1,197
87004R06,C-08-03-L0,C,8,0,0,190
87007,C-04-03-L0,C,4,0,0,150
87015,B-12-02-L5,B,12,5,1,190
87028,D-01-03-L8,D,1,8,1,0
87031,C-12-02-L5,C,12,5,1,28
87035,B-12-03-L5,B,12,5,1,25
87037,H-08-03-L0,H,8,0,0,4
87063,C-05-02-L1,C,5,1,0,70
87074R14,B-09-01-L5,B,9,5,1,2
87199,B-01-01-L7,B,1,7,1,6
87301,B-09-02-L5,B,9,5,1,3
87329,H-08-03-L1,H,8,1,0,3
87340,G-06-01-L5,G,6,5,1,65
87352,H-08-01-L2,H,8,2,0,33
87381,B-09-03-L5,B,9,5,1,0
875646,J-18-01-L0,J,18,0,0,0
877067,B-07-02-L0,B,7,0,0,0
87722,B-09-01-L8,B,9,8,1,255
87723,G-06-02-L5,G,6,5,1,70
87727,G-06-03-L5,G,6,5,1,0
877495,C-01-03-L3,C,1,3,1,0
877633,B-08-01-L1,B,8,1,0,0
877791,J-02-02-L0,J,2,0,0,0
87790,C-05-02-L0,C,5,0,0,894
877942F,E-10-03-L0,E,10,0,0,196
878297,C-12-02-L2,C,12,2,0,0
878386,B-02-03-L2,B,2,2,0,0
879090,A-12-01-L1,A,12,1,0,0
879091,B-01-01-L1,B,1,1,0,0
87995,H-08-02-L2,H,8,2,0,30
883677,J-02-01-L1,J,2,1,0,0
885228,G-04-02-L3,G,4,3,1,0
885249,H-03-03-L3,H,3,3,1,0
88600,J-02-02-L6,J,2,6,1,0
88601,G-04-03-L7,G,4,7,1,0
88616,J-04-01-L4,J,4,4,1,18
886598,B-08-03-L1,B,8,1,0,0
886606,B-11-02-L1,B,11,1,0,0
886637,C-02-03-L0,C,2,0,0,0
886657,J-03-01-L0,J,3,0,0,0
886661,C-03-03-L2,C,3,2,0,35
886661CD,I-01-03-L2,I,1,2,0,0
886662,I-08-01-L2,I,8,2,0,6
886662CD,I-03-02-L2,I,3,2,0,0
88670,U-04-01-L3,U,4,3,1,0
88690,C-02-03-L2,C,2,2,0,3
886917,I-01-01-L1,I,1,1,0,0
887160,C-08-01-L0,C,8,0,0,0
88725,F-05-02-L7,F,5,7,1,856
887951,J-16-02-L0,J,16,0,0,0
887954,J-15-01-L1,J,15,1,0,0
887956,J-16-01-L0,J,16,0,0,0
887959,J-15-01-L0,J,15,0,0,0
88796,H-08-03-L2,H,8,2,0,78
887962,I-01-02-L2,I,1,2,0,0
887985,I-08-01-L0,I,8,0,0,0
888036A,J-02-03-L6,J,2,6,1,0
888039,B-10-01-L1,B,10,1,0,0
888040,B-10-02-L1,B,10,1,0,0
888205,C-07-03-L0,C,7,0,0,0
888208,I-01-01-L0,I,1,0,0,0
888210,U-03-01-L1,U,3,1,0,0
888215,C-09-02-L0,C,9,0,0,0
888218,I-03-01-L0,I,3,0,0,0
888219,U-04-02-L0,U,4,0,0,0
888220,U-05-01-L0,U,5,0,0,0
888243,C-09-03-L0,C,9,0,0,0
888244,C-10-01-L0,C,10,0,0,0
888255,G-04-01-L8,G,4,8,1,0
888280,F-01-02-L1,F,1,1,0,0
888283,B-10-02-L0,B,10,0,0,0
888289,J-04-01-L1,J,4,1,0,0
888290,J-01-02-L1,J,1,1,0,0
888291,J-04-01-L2,J,4,2,0,0
888292,J-07-01-L7,J,7,7,1,0
888301,C-10-02-L1,C,10,1,0,0
888327,B-11-03-L1,B,11,1,0,0
888328,C-01-01-L1,C,1,1,0,0
888356,B-07-02-L1,B,7,1,0,0
888359,C-03-02-L1,C,3,1,0,0
888364,J-17-01-L0,J,17,0,0,0
888368,A-11-01-L1,A,11,1,0,0
888385,C-01-02-L1,C,1,1,0,0
888391,J-02-02-L2,J,2,2,0,0
888414,C-01-03-L1,C,1,1,0,0
888417,C-02-01-L1,C,2,1,0,0
888422,C-02-02-L1,C,2,1,0,0
888427,U-02-02-L0,U,2,0,0,0
888459,J-04-01-L0,J,4,0,0,0
888459SET,C-11-01-L1,C,11,1,0,0
888468,C-11-02-L1,C,11,1,0,0
888501,H-07-02-L3,H,7,3,1,0
888566,J-04-01-L3,J,4,3,1,0
888568,I-02-03-L5,I,2,5,1,0
888592,B-12-01-L3,B,12,3,1,0
888593,B-12-02-L3,B,12,3,1,0
888596,H-05-03-L6,H,5,6,1,0
888597,B-12-03-L3,B,12,3,1,0
888606,C-10-02-L0,C,10,0,0,0
888619,C-11-01-L0,C,11,0,0,0
888620,C-09-01-L0,C,9,0,0,0
888621,C-11-02-L0,C,11,0,0,0
888633,U-04-01-L0,U,4,0,0,0
888640,B-10-01-L0,B,10,0,0,0
888647,C-12-01-L0,C,12,0,0,0
888649,B-07-03-L0,B,7,0,0,0
888670,A-10-03-L1,A,10,1,0,0
888677,G-06-03-L2,G,6,2,0,0
888690,U-05-01-L1,U,5,1,0,0
888693,U-03-01-L0,U,3,0,0,0
888694,A-09-01-L1,A,9,1,0,0
888697,I-07-01-L0,I,7,0,0,0
888697-08,I-01-01-L3,I,1,3,1,0
888700,F-12-03-L1,F,12,1,0,0
888711,D-07-03-L1,D,7,1,0,0
888715,U-05-02-L0,U,5,0,0,0
888724,B-07-01-L0,B,7,0,0,0
888727,A-09-02-L1,A,9,1,0,0
888733,C-04-01-L0,C,4,0,0,0
888740,U-08-03-L0,U,8,0,0,0
888750,I-07-02-L1,I,7,1,0,0
888768,J-01-02-L0,J,1,0,0,0
888772,J-01-01-L0,J,1,0,0,0
888783,A-07-01-L1,A,7,1,0,0
888793,C-04-02-L0,C,4,0,0,0
888795,J-01-01-L3,J,1,3,1,0
88882,B-06-02-L8,B,6,8,1,18
88883,F-10-02-L4,F,10,4,1,15
888836,G-12-01-L1,G,12,1,0,0
888844,B-03-02-L3,B,3,3,1,0
888846,J-01-03-L1,J,1,1,0,0
888849,B-07-03-L1,B,7,1,0,0
888861,G-03-02-L3,G,3,3,1,0
888864,J-17-01-L1,J,17,1,0,0
888866,G-02-01-L6,G,2,6,1,0
888933,F-04-01-L2,F,4,2,0,0
888946BJ,J-05-02-L2,J,5,2,0,0
888946DJ,J-05-02-L1,J,5,1,0,0
888946GCD,I-04-01-L3,I,4,3,1,0
888946GMCD,J-06-03-L3,J,6,3,1,0
888946RQ,J-05-03-L1,J,5,1,0,0
888946RR,J-05-02-L0,J,5,0,0,0
888946STCD,F-04-01-L3,F,4,3,1,0
888968,C-01-01-L2,C,1,2,0,0
889004,U-05-01-L2,U,5,2,0,0
889005,J-01-03-L7,J,1,7,1,0
889007,I-02-01-L4,I,2,4,1,0
889008,I-02-02-L4,I,2,4,1,0
889010,U-02-02-L1,U,2,1,0,0
889012,I-02-03-L4,I,2,4,1,0
889017,U-01-02-L0,U,1,0,0,0
889021,H-01-02-L1,H,1,1,0,0
889027,C-02-01-L2,C,2,2,0,0
889036,A-06-01-L2,A,6,2,0,0
889042,J-03-02-L1,J,3,1,0,0
889050,I-02-01-L6,I,2,6,1,0
889063,B-07-02-L2,B,7,2,0,0
889082,J-08-01-L1,J,8,1,0,0
889087,J-08-03-L0,J,8,0,0,0
889089,J-08-03-L1,J,8,1,0,0
889096,J-08-02-L4,J,8,4,1,0
889098,J-08-02-L1,J,8,1,0,0
889100,J-10-01-L1,J,10,1,0,0
889101,J-08-02-L2,J,8,2,0,0
889103,J-07-02-L0,J,7,0,0,0
889104,J-07-02-L1,J,7,1,0,0
889107,F-03-01-L8,F,3,8,1,0
889123,J-07-02-L7,J,7,7,1,0
889130,J-07-03-L0,J,7,0,0,0
889131,C-12-02-L3,C,12,3,1,0
889144,D-07-01-L6,D,7,6,1,0
889158,J-09-03-L1,J,9,1,0,0
889159,J-08-02-L5,J,8,5,1,0
889160,J-09-02-L2,J,9,2,0,0
889161,J-08-02-L0,J,8,0,0,0
889162,J-06-01-L1,J,6,1,0,0
889168,J-03-01-L4,J,3,4,1,0
889176,C-02-03-L4,C,2,4,1,0
889177,J-11-02-L4,J,11,4,1,0
889183,C-03-01-L4,C,3,4,1,0
889184,J-08-02-L3,J,8,3,1,0
889185F0,D-01-02-L2,D,1,2,0,0
889186F0,C-04-02-L2,C,4,2,0,0
889188F0,I-02-03-L7,I,2,7,1,0
889191F0,H-04-03-L6,H,4,6,1,0
889214F0,U-06-01-L0,U,6,0,0,0
889221F0,F-04-03-L3,F,4,3,1,0
889224F0,U-09-01-L0,U,9,0,0,0
889290F0,G-02-02-L7,G,2,7,1,0
889291F0,J-07-03-L7,J,7,7,1,0
889309F0,C-06-02-L1,C,6,1,0,0
889312F0,C-05-03-L2,C,5,2,0,0
889316F0,U-07-01-L0,U,7,0,0,0
889317F0,H-02-01-L4,H,2,4,1,0
889337F0,A-11-01-L2,A,11,2,0,0
889341F0,H-02-02-L4,H,2,4,1,0
889344F0,C-07-01-L1,C,7,1,0,0
889346F0,A-10-01-L1,A,10,1,0,0
889348F0,C-06-01-L2,C,6,2,0,0
889376F0,H-02-03-L7,H,2,7,1,0
889392F0,C-06-02-L2,C,6,2,0,0
889400F0,C-02-02-L3,C,2,3,1,0
889402F0,U-09-01-L1,U,9,1,0,0
889407F0,A-11-02-L2,A,11,2,0,0
889424,I-11-02-L1,I,11,1,0,0
889425,I-07-02-L0,I,7,0,0,0
889465F0,A-12-01-L2,A,12,2,0,0
889479FA,I-04-01-L1,I,4,1,0,0
889585FA,J-05-03-L0,J,5,0,0,0
889585FB,F-02-03-L5,F,2,5,1,0
889659,J-09-01-L0,J,9,0,0,0
889663,J-07-01-L1,J,7,1,0,0
889665,J-09-03-L0,J,9,0,0,0
889668,G-08-01-L0,G,8,0,0,0
889669,A-02-01-L0,A,2,0,0,0
889674F0,J-05-01-L0,J,5,0,0,0
889677,E-06-03-L0,E,6,0,0,0
889678,C-05-01-L0,C,5,0,0,0
889685F0,B-03-03-L2,B,3,2,0,0
889695F0,E-01-03-L4,E,1,4,1,0
889698F0,F-02-01-L6,F,2,6,1,0
889755,J-07-02-L2,J,7,2,0,0
889772AB,G-02-03-L8,G,2,8,1,26
889773AX,E-10-01-L3,E,10,3,1,5
889792F0,G-03-01-L4,G,3,4,1,0
889798,G-08-02-L2,G,8,2,0,0
889977F0,U-06-01-L1,U,6,1,0,0
890213F0,H-04-02-L0,H,4,0,0,0
890214F0,J-11-01-L0,J,11,0,0,0
890339F0,J-09-02-L0,J,9,0,0,0
890343F0,F-03-02-L7,F,3,7,1,0
890345F0,G-02-03-L4,G,2,4,1,0
890350F0,B-06-03-L8,B,6,8,1,0
890547FA,E-01-02-L7,E,1,7,1,0
890547FB,B-01-02-L7,B,1,7,1,0
890758F0,I-03-03-L3,I,3,3,1,0
891166FM,D-03-01-L5,D,3,5,1,2
891348F0,C-01-01-L0,C,1,0,0,0
891352F0,J-03-03-L0,J,3,0,0,0
891377,A-09-03-L1,A,9,1,0,0
891486FH,D-03-02-L5,D,3,5,1,0
891511F0,C-12-01-L2,C,12,2,0,0
891537F0,F-04-01-L7,F,4,7,1,0
891558F0,C-05-03-L0,C,5,0,0,0
895385BH,A-04-03-L7,A,4,7,1,0
90335,E-05-02-L8,E,5,8,1,0
91001159902,J-02-03-L5,J,2,5,1,0
954500131,E-10-02-L3,E,10,3,1,0
954500133,C-03-02-L4,C,3,4,1,0
A9F74216,J-18-02-L5,J,18,5,1,9
A9N18458,E-05-03-L8,E,5,8,1,10
AAA12703F0,D-02-03-L6,D,2,6,1,30
AAA12731F0,G-03-01-L0,G,3,0,0,174
AAA12734F0,G-04-02-L8,G,4,8,1,73
AAA12737F0,G-04-01-L0,G,4,0,0,70
AAA12739F0,H-07-03-L1,H,7,1,0,1
AAA12759F0,H-10-03-L7,H,10,7,1,11
AAA12772F0,G-10-02-L2,G,10,2,0,93
AAA12773F0,G-10-02-L3,G,10,3,1,92
AAA12774F0,G-10-02-L0,G,10,0,0,170
AAA12775F0,G-10-02-L1,G,10,1,0,170
AAA12861F0,G-10-03-L0,G,10,0,0,29
AAA12972F0-K,G-02-01-L5,G,2,5,1,143
AAA12973F0,H-08-01-L1,H,8,1,0,32
AAA12974F0-K,G-08-01-L3,G,8,3,1,34
AAA12976F0,G-05-01-L0,G,5,0,0,237
AAA12976F0-K,H-02-01-L1,H,2,1,0,181
AAA13036F0-K,H-02-01-L0,H,2,0,0,201
AAA13106F0,A-10-03-L0,A,10,0,0,197
AAA13118F0,B-08-02-L3,B,8,3,1,12
AAA20033F0,I-05-02-L7,I,5,7,1,86
AAA20107F0R14,D-03-03-L5,D,3,5,1,19
AAA20111F0,A-09-03-L0,A,9,0,0,47
AAS10003T0,E-08-02-L3,E,8,3,1,237
AAS10003T0AG,E-08-01-L7,E,8,7,1,3
AAS10003T0SN,H-01-01-L4,H,1,4,1,201
AAS10009T0,E-06-02-L2,E,6,2,0,340
AAS10014T0,E-08-02-L6,E,8,6,1,25
AAS10014T0SN,G-12-01-L3,G,12,3,1,14
AAS10016T0AG,G-10-01-L6,G,10,6,1,8
AAS10016T0SN,G-02-02-L6,G,2,6,1,62
AAS10021T0,E-11-02-L3,E,11,3,1,6
AAS10021T0-EPK,A-07-02-L6,A,7,6,1,0
AAS10022T0,C-09-01-L4,C,9,4,1,6
AAS10022T0-EPK,A-07-03-L6,A,7,6,1,0
AAS10028T0,C-06-03-L2,C,6,2,0,596
AAS10037T0,E-07-01-L1,E,7,1,0,14
AAS10040T0,F-09-01-L4,F,9,4,1,3
AAS10040T0SN,C-02-03-L3,C,2,3,1,39
AAS10041T0,E-08-02-L7,E,8,7,1,3
AAS10042T0SN,C-03-01-L3,C,3,3,1,39
AAS10043T0,B-03-03-L4,B,3,4,1,9
AAS10043T0SN,C-03-02-L3,C,3,3,1,39
AAS10044T0SN,G-05-02-L3,G,5,3,1,78
AAS10045T0SN,C-03-03-L3,C,3,3,1,39
AAS10046T0,E-08-03-L7,E,8,7,1,3
AAS10047T0,D-07-01-L7,D,7,7,1,3
AAS10048T0,U-04-01-L6,U,4,6,1,6
AAS10049T0,U-04-02-L6,U,4,6,1,6
AAS10050T0,D-07-02-L7,D,7,7,1,3
AAS10051T0,D-07-03-L7,D,7,7,1,3
AAS10066T0,J-05-03-L7,J,5,7,1,179
AAS10069T0,D-10-02-L3,D,10,3,1,137
AAS10070T0,D-10-02-L6,D,10,6,1,5
AAS10073T0,E-08-02-L1,E,8,1,0,417
AAS10073T0AG,H-07-01-L6,H,7,6,1,24
AAS10073T0SN,C-10-02-L2,C,10,2,0,399
AAS10087T0,E-08-03-L1,E,8,1,0,191
AAS10088T0,E-08-03-L2,E,8,2,0,23
AAS10099T0,D-11-01-L4,D,11,4,1,177
AAS10123T0,B-01-03-L3,B,1,3,1,136
AAS10125T0SN,E-11-02-L6,E,11,6,1,6
AAS10126T0,H-02-03-L4,H,2,4,1,216
AAS10132T0,A-03-03-L2,A,3,2,0,11
AAS10137T0,G-06-03-L3,G,6,3,1,84
AAS10137T0AG,G-11-01-L7,G,11,7,1,3
AAS10137T0SN,E-11-03-L6,E,11,6,1,6
AAS10168T0,E-09-03-L3,E,9,3,1,5
AAS10244T0,B-07-02-L4,B,7,4,1,0
AAS10245T0,B-07-03-L4,B,7,4,1,0
AAS10246T0,B-08-01-L4,B,8,4,1,0
AAS10247T0,B-08-02-L4,B,8,4,1,0
AAS10248T0,J-13-01-L3,J,13,3,1,0
AAS10249T0,J-13-02-L3,J,13,3,1,0
AAS10250T0,B-08-03-L4,B,8,4,1,0
AAS10252T0,B-07-03-L3,B,7,3,1,0
AAS10255T0,B-08-01-L3,B,8,3,1,0
AAS10311T0,E-11-02-L1,E,11,1,0,523
AAS10312T0,E-11-01-L2,E,11,2,0,77
AAS10490T0,E-09-01-L1,E,9,1,0,160
AAS10491T0,E-09-01-L3,E,9,3,1,25
AAS10512T0AG,D-05-01-L7,D,5,7,1,4
AAS10571T0,E-07-02-L1,E,7,1,0,278
AAS10572T0,E-07-03-L0,E,7,0,0,284
AAS10573T0,E-12-01-L2,E,12,2,0,137
AAS10574T0,E-12-01-L4,E,12,4,1,1
AAS10575T0,G-06-03-L7,G,6,7,1,4
AAS10591T0,G-04-03-L8,G,4,8,1,0
AAS10592T0,F-03-02-L8,F,3,8,1,0
AAS10593T0,J-08-01-L4,J,8,4,1,0
AAS10594T0,J-08-03-L4,J,8,4,1,0
AAS10596T0,J-08-01-L7,J,8,7,1,0
AAS10597T0,G-04-03-L5,G,4,5,1,0
AAS10605T0,J-08-02-L7,J,8,7,1,0
AAS10612T0,J-08-03-L7,J,8,7,1,0
AAS10635T0,I-01-01-L2,I,1,2,0,0
AAS10638T0,H-04-01-L7,H,4,7,1,53
AAS10648T0,D-07-02-L2,D,7,2,0,0
AAS10649T0,E-07-01-L0,E,7,0,0,133
AAS10650T0,E-07-01-L2,E,7,2,0,1
AAS10664T0,F-03-03-L4,F,3,4,1,0
AAS10669T0,F-03-01-L5,F,3,5,1,0
AAS10670T0,F-03-02-L5,F,3,5,1,0
AAS10671T0,D-04-01-L8,D,4,8,1,4
AAS10675T0R07,A-11-03-L0,A,11,0,0,80
AAS10676T0R07,A-11-03-L2,A,11,2,0,62
AAS10678T0R07,U-11-02-L3,U,11,3,1,20
AAS10679T0,A-03-01-L0,A,3,0,0,143
AAS10680T0,A-12-01-L3,A,12,3,1,20
AAS10681T0R07,A-11-03-L1,A,11,1,0,80
AAS10682T0R07,A-07-01-L0,A,7,0,0,162
AAS10683T0R07,A-12-03-L2,A,12,2,0,71
AAS10684T0R07,A-12-03-L0,A,12,0,0,82
AAS10685T0R07,A-12-03-L1,A,12,1,0,73
AAS10697T0R07,B-09-01-L0,B,9,0,0,310
AAS10698T0,A-03-02-L0,A,3,0,0,310
AAS10699T0R07,I-08-01-L3,I,8,3,1,29
AAS10700T0,A-07-02-L0,A,7,0,0,29
AAS10701T0,F-05-01-L8,F,5,8,1,8
AAS10702T0,D-10-03-L5,D,10,5,1,4
AAS10707T0,B-09-01-L4,B,9,4,1,0
AAS10708T0,G-07-02-L6,G,7,6,1,0
AAS10709T0,B-09-02-L4,B,9,4,1,0
AAS10711T0,B-09-03-L4,B,9,4,1,0
AAS10713T0,B-02-01-L6,B,2,6,1,38
AAS10714T0,G-07-03-L6,G,7,6,1,19
AAS10715T0,E-05-01-L6,E,5,6,1,19
AAS10716T0,E-05-02-L6,E,5,6,1,19
AAS10718T0,U-13-02-L5,U,13,5,1,76
AAS10720T0,E-05-03-L6,E,5,6,1,19
AAS10721T0,H-09-01-L6,H,9,6,1,19
AAS10722T0,H-09-02-L6,H,9,6,1,19
AAS10723T0,H-09-03-L6,H,9,6,1,19
AAS10733T0,F-02-02-L6,F,2,6,1,104
AAS10733T0AG,D-05-02-L7,D,5,7,1,4
AAS10733T0SN,I-04-01-L6,I,4,6,1,66
AAS10737T0,A-04-03-L1,A,4,1,0,90
AAS10738T0,A-04-03-L3,A,4,3,1,89
AAS10752T0-EPK,G-11-02-L7,G,11,7,1,0
AAS10753T0-EPK,G-11-03-L7,G,11,7,1,0
AAS10820T0,J-04-02-L4,J,4,4,1,174
AAS10832T0,I-10-02-L2,I,10,2,0,0
AAS10833T0,J-11-02-L0,J,11,0,0,0
AAS10834T0,B-05-01-L2,B,5,2,0,0
AAS10835T0,I-10-03-L2,I,10,2,0,0
AAS10836T0,J-10-02-L0,J,10,0,0,0
AAS10838T0,I-03-01-L2,I,3,2,0,0
AAS10839T0,G-09-02-L2,G,9,2,0,0
AAS10840T0,A-03-02-L2,A,3,2,0,0
AAS10841T0,J-10-02-L1,J,10,1,0,0
AAS10842T0,I-06-02-L1,I,6,1,0,0
AAS10844T0,J-11-02-L1,J,11,1,0,0
AAS10845T0,J-11-02-L2,J,11,2,0,0
AAS10846T0,J-10-02-L2,J,10,2,0,0
AAS10847T0,B-05-03-L2,B,5,2,0,0
AAS10848T0,E-07-02-L2,E,7,2,0,0
AAS10850T0,E-07-03-L2,E,7,2,0,0
AAS10851T0,J-10-02-L3,J,10,3,1,0
AAS10852T0,J-10-02-L4,J,10,4,1,0
AAS10855T0,D-06-01-L2,D,6,2,0,0
AAS10860T0,D-06-03-L2,D,6,2,0,0
AAS10861T0,F-09-01-L2,F,9,2,0,0
AAS10862T0,F-08-02-L2,F,8,2,0,0
AAS10869T0,J-07-03-L2,J,7,2,0,72
AAS10870T0,G-04-01-L4,G,4,4,1,36
AAS10871T0,A-06-02-L1,A,6,1,0,18
AAS10873T0,A-06-01-L1,A,6,1,0,18
AAS10876T0R07,D-02-01-L7,D,2,7,1,14
AAS10881T0R07,D-02-02-L7,D,2,7,1,14
AAS10886T0,B-08-02-L0,B,8,0,0,586
AAS10887T0,E-03-01-L5,E,3,5,1,18
AAS10888T0,J-07-01-L4,J,7,4,1,76
AAS10891T0,G-02-02-L5,G,2,5,1,81
AAS10894T0,F-09-03-L2,F,9,2,0,0
AAS10895T0R14,D-04-02-L8,D,4,8,1,2
AAS10896T0R07,D-02-03-L7,D,2,7,1,14
AAS10896T0R14,D-04-03-L8,D,4,8,1,2
AAS10897T0,A-07-02-L1,A,7,1,0,16
AAS10898T0,A-07-02-L2,A,7,2,0,16
AAS10905T0,I-06-01-L4,I,6,4,1,33
AAS10907T0,G-05-01-L4,G,5,4,1,26
AAS10908T0,G-05-02-L4,G,5,4,1,26
AAS10909T0,H-05-02-L4,H,5,4,1,52
AAS10910T0,F-07-01-L8,F,7,8,1,2
AAS10913T0,D-05-03-L7,D,5,7,1,4
AAS10915T0,I-07-02-L4,I,7,4,1,22
AAS10916T0,I-07-01-L7,I,7,7,1,22
AAS10921T0,E-01-02-L8,E,1,8,1,45
AAS10923T0,B-06-01-L2,B,6,2,0,987
AAS10924T0,J-02-03-L2,J,2,2,0,343
AAS10944T0,J-11-02-L3,J,11,3,1,0
AAS10945T0,I-11-02-L2,I,11,2,0,0
AAS30032TA,D-09-03-L4,D,9,4,1,2
AAS30095TA,C-01-01-L3,C,1,3,1,0
AAS30113TA,F-10-03-L4,F,10,4,1,2
AAS30113TASN,U-04-02-L3,U,4,3,1,13
AAS30113TB,J-18-01-L4,J,18,4,1,2
AAS30113TBSN,D-10-01-L3,D,10,3,1,13
AAS30113TC,J-18-02-L4,J,18,4,1,2
AAS30113TCSN,U-05-01-L3,U,5,3,1,13
AAS30114TA,U-01-01-L4,U,1,4,1,2
AAS30114TASN,U-05-02-L3,U,5,3,1,13
AAS30114TB,U-01-02-L4,U,1,4,1,2
AAS30114TBSN,A-08-01-L3,A,8,3,1,13
AAS30114TC,A-05-01-L4,A,5,4,1,2
AAS30114TCSN,A-08-02-L3,A,8,3,1,13
AAS40372T0,E-11-01-L5,E,11,5,1,6
AAS40373T0,E-11-01-L4,E,11,4,1,18
AAS40374T0,E-11-01-L6,E,11,6,1,6
AAS40397T0,B-04-01-L4,B,4,4,1,10
AAS40399T0,D-05-01-L4,D,5,4,1,5
AAS40400T0,F-06-01-L5,F,6,5,1,1
AAS40621TB,I-09-02-L5,I,9,5,1,0
AAS40621TR,H-05-01-L5,H,5,5,1,0
AAS40621TXG,F-07-02-L8,F,7,8,1,2
AAS40621TZ,J-17-01-L5,J,17,5,1,0
AAS40629T0,A-05-02-L4,A,5,4,1,3
AAS40630T0,F-02-03-L4,F,2,4,1,124
AAS40647T0,E-11-01-L7,E,11,7,1,6
AAS40647T0SN,F-07-03-L8,F,7,8,1,3
AAS40651T0SN,A-09-01-L2,A,9,2,0,309
AAS40652T0,E-11-02-L2,E,11,2,0,175
AAS40653T0SN,G-01-02-L8,G,1,8,1,99
AAS40654T0,E-06-02-L7,E,6,7,1,25
AAS40654T0SN,G-01-03-L8,G,1,8,1,99
AAS40655T0,E-11-02-L4,E,11,4,1,5
AAS40656T0SN,H-03-01-L1,H,3,1,0,100
AAS40896TA,F-06-02-L5,F,6,5,1,0
AAS41086T0,B-03-02-L1,B,3,1,0,0
AAS41213T0,A-05-03-L4,A,5,4,1,3
AAS41214TB,G-12-01-L4,G,12,4,1,3
AAS41277TB,F-10-01-L7,F,10,7,1,3
AAS41481TA,G-01-02-L5,G,1,5,1,166
AAS41481TB,G-01-03-L6,G,1,6,1,163
AAS41481TC,B-02-02-L6,B,2,6,1,36
AAS41482T0,G-01-01-L7,G,1,7,1,166
AAS41483TA,H-09-03-L3,H,9,3,1,36
AAS41483TB,D-02-03-L4,D,2,4,1,18
AAS41484T0,G-01-02-L7,G,1,7,1,166
AAS41485T0,G-01-03-L7,G,1,7,1,166
AAS41510T0,F-05-01-L4,F,5,4,1,18
AAS41512T0,H-03-03-L7,H,3,7,1,152
AAS41517TC,J-01-01-L2,J,1,2,0,306
AAS41518TA,F-01-01-L4,F,1,4,1,148
AAS41518TB,F-01-02-L4,F,1,4,1,150
AAS41518TC,F-01-03-L4,F,1,4,1,149
AAS41583T0,J-01-02-L2,J,1,2,0,298
AAS41584T0,H-03-02-L6,H,3,6,1,148
AAS41585T0,F-01-01-L5,F,1,5,1,145
AAS41586T0,F-01-02-L5,F,1,5,1,145
AAS41588T0,I-01-03-L6,I,1,6,1,453
AAS41589TA,E-06-03-L2,E,6,2,0,632
AAS41589TB,D-05-02-L2,D,5,2,0,632
AAS41592T0,F-01-03-L5,F,1,5,1,149
AAS41625T0,F-01-01-L6,F,1,6,1,159
AAS41626T0,D-07-02-L1,D,7,1,0,38
AAS41642T0,D-11-01-L6,D,11,6,1,8
AAS41643T0,E-05-02-L5,E,5,5,1,8
