material_id,position_id,rack,bay,level,needs_rt,zwm92_picks
51235221F0,E-08-03-L4,E,8,4,1,53
51235222F0,D-07-01-L4,D,7,4,1,53
51235223F0,J-11-02-L4,J,11,4,1,63
51235224F0,F-12-01-L2,F,12,2,0,111
51235225F0,F-10-02-L3,F,10,3,1,68
51235226F0,J-17-02-L4,J,17,4,1,34
51235229F0,D-03-03-L8,D,3,8,1,6
51235238F0,C-05-02-L7,C,5,7,1,8
51235254F0,A-02-03-L3,A,2,3,1,0
51235255F0,E-06-01-L3,E,6,3,1,0
51235256F0,E-06-02-L3,E,6,3,1,0
51235257F0,E-06-03-L3,E,6,3,1,0
51235258F0,D-01-03-L5,D,1,5,1,0
51235259F0,G-12-02-L6,G,12,6,1,0
51235260F0,G-01-01-L6,G,1,6,1,0
51235262F0,E-09-03-L4,E,9,4,1,0
51235263F0,J-18-01-L4,J,18,4,1,0
51235265F0,U-05-01-L4,U,5,4,1,0
51235271F0,I-09-02-L1,I,9,1,0,459
51235272F0,D-04-01-L1,D,4,1,0,462
51235463F0S07,G-12-03-L6,G,12,6,1,2
51235464F0S07,G-12-01-L7,G,12,7,1,2
51235465F0S07,G-12-02-L7,G,12,7,1,2
51235466F0S07,G-12-03-L7,G,12,7,1,2
51235467F0,A-04-03-L1,A,4,1,0,288
51235469F0,C-04-03-L4,C,4,4,1,49
51235469F0S07,G-12-01-L8,G,12,8,1,2
51235470F0S07,G-12-02-L8,G,12,8,1,2
51235489F0,E-07-01-L1,E,7,1,0,0
51235489F0-K,E-12-03-L1,E,12,1,0,186
51235561F0,B-05-02-L3,B,5,3,1,234
51235563F0,E-01-03-L1,E,1,1,0,0
51235567F0,F-06-01-L2,F,6,2,0,271
51235571F0,D-07-02-L4,D,7,4,1,58
51235575F0,U-08-03-L3,U,8,3,1,90
51235579F0,F-08-02-L3,F,8,3,1,0
51235585F0-K,H-02-01-L4,H,2,4,1,153
51235631F0,G-12-03-L2,G,12,2,0,183
51235632F0,I-08-02-L1,I,8,1,0,498
51235644F1,H-02-02-L4,H,2,4,1,0
51235644F1-K,F-05-02-L4,F,5,4,1,51
51235645F1,H-02-03-L4,H,2,4,1,0
51235645F1-K,J-10-01-L4,J,10,4,1,51
51235661F0,F-06-01-L6,F,6,6,1,3
51235662F0,F-06-02-L6,F,6,6,1,3
51235668F0,A-10-01-L2,A,10,2,0,0
51235669F0,B-05-02-L6,B,5,6,1,0
51235670F0,F-04-01-L8,F,4,8,1,0
51235679F0,F-03-02-L1,F,3,1,0,0
51235682F0,B-11-01-L2,B,11,2,0,300
51235684F0,B-08-03-L2,B,8,2,0,300
51235685F0,F-03-03-L2,F,3,2,0,149
51235687F0,I-01-01-L2,I,1,2,0,149
51235740F0,D-07-01-L2,D,7,2,0,0
51235759F0,F-06-01-L7,F,6,7,1,7
51235759F0-K,G-12-03-L8,G,12,8,1,4
51235762F0,E-02-01-L2,E,2,2,0,0
51235769F0-K,G-01-02-L6,G,1,6,1,34
51235771F0,J-10-02-L4,J,10,4,1,28
51235772F0-K,J-13-01-L6,J,13,6,1,10
51235773F0,J-15-02-L3,J,15,3,1,97
51235773F0S07,J-13-02-L6,J,13,6,1,4
51235822F0-K,H-10-01-L3,H,10,3,1,98
51235823F0-K,G-06-01-L2,G,6,2,0,166
51235844F0-K,J-13-01-L7,J,13,7,1,3
51235867F0,D-04-03-L3,D,4,3,1,126
51235868F0,E-09-01-L6,E,9,6,1,3
51235869F0,J-05-01-L6,J,5,6,1,23
51235873F0,B-11-03-L1,B,11,1,0,102
51235874F0,F-11-01-L2,F,11,2,0,471
51235902F0,G-12-01-L2,G,12,2,0,113
51235903F0,J-18-02-L4,J,18,4,1,88
51235945F0,G-01-03-L4,G,1,4,1,30
51235946F0-K,H-09-03-L4,H,9,4,1,52
51235979F0,E-09-02-L6,E,9,6,1,0
51236020F0,C-03-03-L5,C,3,5,1,0
51236020F0-G,J-01-02-L6,J,1,6,1,21
51236021F0,C-04-01-L5,C,4,5,1,0
51236021F0-G,J-01-03-L6,J,1,6,1,21
51236022F0,C-04-02-L5,C,4,5,1,0
51236022F0-G,J-01-01-L7,J,1,7,1,24
51236027F0,G-10-03-L2,G,10,2,0,102
51236085F0,J-01-02-L7,J,1,7,1,12
51236118F0,C-05-03-L7,C,5,7,1,4
51236121F0,C-05-01-L8,C,5,8,1,4
51236124F0,J-08-02-L1,J,8,1,0,7
51236125F0,J-08-03-L1,J,8,1,0,7
51236142F0,C-05-02-L8,C,5,8,1,4
51236143F0,C-05-03-L8,C,5,8,1,4
51236146F0,I-11-01-L2,I,11,2,0,132
51236157F0,I-07-01-L4,I,7,4,1,0
51236179F0,F-12-02-L2,F,12,2,0,165
51236180F0,C-10-02-L2,C,10,2,0,276
51236202F0,B-05-03-L6,B,5,6,1,7
51236205F0,I-01-03-L5,I,1,5,1,18
51236221T0,C-06-01-L6,C,6,6,1,8
51236329F0,C-03-02-L3,C,3,3,1,1868
51236335F0,E-09-02-L3,E,9,3,1,72
51236453F0,E-12-03-L4,E,12,4,1,56
51236533F0,E-09-03-L6,E,9,6,1,1
51236548F0,B-05-03-L2,B,5,2,0,0
51236548F0-K,F-06-02-L2,F,6,2,0,124
51236549F0,F-10-03-L3,F,10,3,1,0
51236549F0-K,J-05-01-L4,J,5,4,1,62
51236561F0,G-01-03-L6,G,1,6,1,0
51236662F0,F-04-02-L8,F,4,8,1,6
51236667F0,F-04-03-L8,F,4,8,1,6
51236679F0,F-06-02-L7,F,6,7,1,3
51236690F0,F-06-01-L8,F,6,8,1,3
51236770F0,G-02-01-L7,G,2,7,1,0
51236771F0,G-02-02-L7,G,2,7,1,0
51236772F0,C-04-03-L5,C,4,5,1,0
51236795F0,F-06-02-L8,F,6,8,1,3
51236815F0,J-13-02-L7,J,13,7,1,0
51236843F0R14,I-01-01-L6,I,1,6,1,26
51236844F0R14,E-09-01-L7,E,9,7,1,19
51236845F0R14,C-06-02-L6,C,6,6,1,16
51236849F0,I-03-01-L4,I,3,4,1,54
51236867F0,J-09-01-L0,J,9,0,0,8
51236978F0,C-09-02-L3,C,9,3,1,0
51236992F0,J-11-01-L0,J,11,0,0,0
51237011F0,D-01-02-L0,D,1,0,0,0
51237088F0,E-09-02-L7,E,9,7,1,6
51237092F0,J-16-01-L0,J,16,0,0,18
51237110F0,G-02-03-L7,G,2,7,1,0
51237111F0,G-02-01-L8,G,2,8,1,0
51237112F0,G-02-02-L8,G,2,8,1,0
51237185F0,E-09-03-L7,E,9,7,1,1
51237186F0,E-09-01-L8,E,9,8,1,1
51237262F0,F-09-03-L1,F,9,1,0,411
51237264F0,C-06-03-L6,C,6,6,1,9
51237268F0,J-16-02-L0,J,16,0,0,2
51237279F0,E-05-03-L2,E,5,2,0,0
51237280F0,A-02-01-L2,A,2,2,0,0
51237282F0,F-09-03-L2,F,9,2,0,0
51237289F0,A-05-03-L1,A,5,1,0,0
51237290F0,G-10-03-L1,G,10,1,0,0
51237368F0,B-06-02-L1,B,6,1,0,716
51237369F0,D-05-03-L4,D,5,4,1,62
51237370F0,E-08-02-L3,E,8,3,1,101
51237371F0,G-02-03-L8,G,2,8,1,29
51237372F0,J-16-01-L1,J,16,1,0,7
51237373F0,J-08-01-L2,J,8,2,0,11
51237374F0,H-04-01-L0,H,4,0,0,29
51237375F0,J-16-02-L1,J,16,1,0,7
51237376F0,G-03-02-L6,G,3,6,1,11
51237392FA,G-08-02-L4,G,8,4,1,42
51237426F0AD,A-10-02-L2,A,10,2,0,0
51237427F0AD,I-01-02-L6,I,1,6,1,0
51237527F0,I-11-02-L1,I,11,1,0,0
51237553F0,J-16-01-L2,J,16,2,0,2
51237605F0,J-01-03-L7,J,1,7,1,20
51237608F0,J-09-02-L0,J,9,0,0,10
51237611F0,J-09-03-L0,J,9,0,0,10
51237614F0,J-09-01-L1,J,9,1,0,10
51254778A,H-04-02-L0,H,4,0,0,1
51254778B,J-09-02-L1,J,9,1,0,44
51254779A,H-04-03-L0,H,4,0,0,1
51254779B,J-09-03-L1,J,9,1,0,44
51254780A,C-05-01-L5,C,5,5,1,2
51254780B,I-02-01-L5,I,2,5,1,88
51254783A,E-09-02-L8,E,9,8,1,1
51254783B,J-16-02-L2,J,16,2,0,2
51254786A,J-16-01-L5,J,16,5,1,2
51254786B,C-06-01-L7,C,6,7,1,4
51254786C,J-16-02-L5,J,16,5,1,2
51255561,F-11-03-L0,F,11,0,0,0
51255589,D-03-03-L3,D,3,3,1,4
51256215C,J-11-02-L0,J,11,0,0,0
51256252SN,J-09-01-L2,J,9,2,0,6
51256257,J-11-01-L1,J,11,1,0,3
51256258,J-11-02-L1,J,11,1,0,3
51256260,I-02-02-L5,I,2,5,1,21
51256262,I-02-03-L5,I,2,5,1,21
5125626501,E-09-03-L8,E,9,8,1,2
51256273,B-04-02-L4,B,4,4,1,48
51256308,I-01-03-L6,I,1,6,1,61
51256341,D-08-01-L6,D,8,6,1,1
51256342,J-16-01-L6,J,16,6,1,2
51256343,I-02-01-L6,I,2,6,1,21
51256344,I-02-02-L6,I,2,6,1,21
51256347,C-05-02-L5,C,5,5,1,18
51256350,J-09-02-L2,J,9,2,0,6
51256487-05,G-08-03-L3,G,8,3,1,68
51256515,E-01-02-L2,E,1,2,0,0
51256520,U-06-01-L4,U,6,4,1,48
51256522,C-06-02-L7,C,6,7,1,7
51256526,E-05-02-L5,E,5,5,1,33
51256528SN,J-16-02-L6,J,16,6,1,2
51256532,C-05-01-L4,C,5,4,1,115
51256542S07,I-08-02-L4,I,8,4,1,0
51256592,J-16-01-L7,J,16,7,1,2
51256623,C-06-02-L2,C,6,2,0,0
51256642SN,J-09-03-L2,J,9,2,0,6
51256643SN,J-09-01-L5,J,9,5,1,6
51256645,H-06-02-L4,H,6,4,1,192
51256694S07,B-11-01-L0,B,11,0,0,0
51256694_ADPTS07,J-16-02-L7,J,16,7,1,0
51256695S07,A-04-02-L1,A,4,1,0,0
51256696S07,E-08-01-L1,E,8,1,0,0
51256699S07,A-03-01-L6,A,3,6,1,0
51256702S07,C-11-02-L1,C,11,1,0,0
51256703S07,C-11-01-L1,C,11,1,0,0
51256882,E-11-01-L0,E,11,0,0,348
51256887,D-08-02-L6,D,8,6,1,1
51256898,J-09-02-L5,J,9,5,1,3
51256974,B-12-01-L2,B,12,2,0,8
51256975,E-11-03-L2,E,11,2,0,0
51256976,E-10-01-L4,E,10,4,1,0
51257009,C-12-01-L3,C,12,3,1,0
51257012,C-03-02-L2,C,3,2,0,0
51257013,J-09-03-L5,J,9,5,1,0
51257020,B-05-01-L7,B,5,7,1,8
51257021,B-05-02-L7,B,5,7,1,4
51257038,J-11-01-L2,J,11,2,0,5
51257039,J-11-02-L2,J,11,2,0,5
51257064B,J-11-01-L5,J,11,5,1,0
51257090,D-08-01-L7,D,8,7,1,1
51257091S07,J-09-01-L6,J,9,6,1,9
51257092S07,J-09-02-L6,J,9,6,1,10
51257095,D-08-02-L7,D,8,7,1,1
51257123SN,A-03-02-L6,A,3,6,1,2
51257131AG,I-02-03-L6,I,2,6,1,12
51257137,B-10-01-L5,B,10,5,1,121
51257138,B-10-02-L5,B,10,5,1,126
51257144,G-07-03-L0,G,7,0,0,1
51257144SN,A-03-03-L6,A,3,6,1,2
51257160,I-06-02-L1,I,6,1,0,0
51257165,F-04-02-L2,F,4,2,0,228
51257172,U-06-02-L4,U,6,4,1,60
51257180,A-05-01-L3,A,5,3,1,72
51257182,A-07-03-L5,A,7,5,1,21
51257196SN,A-03-01-L7,A,3,7,1,2
51257200,B-05-03-L7,B,5,7,1,9
51257201,B-05-01-L8,B,5,8,1,9
51257202,B-05-02-L8,B,5,8,1,8
51257210,F-03-01-L1,F,3,1,0,588
51257212SN,J-09-03-L6,J,9,6,1,6
51257249,E-09-03-L3,E,9,3,1,69
51257250,D-08-01-L3,D,8,3,1,70
51257257,D-08-01-L8,D,8,8,1,1
51257287,E-10-02-L1,E,10,1,0,552
51257289,C-01-03-L4,C,1,4,1,262
51257430,C-12-02-L3,C,12,3,1,0
51257437,F-10-03-L0,F,10,0,0,0
51257455,F-04-01-L5,F,4,5,1,10
51257456,B-01-01-L4,B,1,4,1,16
51257457,G-09-02-L0,G,9,0,0,580
51257460SN,A-03-02-L7,A,3,7,1,2
51257472,D-04-01-L4,D,4,4,1,41
51257476,E-11-01-L5,E,11,5,1,0
51257477,E-11-02-L5,E,11,5,1,0
51257490,I-09-01-L3,I,9,3,1,75
51257692,I-11-03-L1,I,11,1,0,0
51257692A,U-01-01-L4,U,1,4,1,114
51257692B,J-09-01-L7,J,9,7,1,11
51257736,J-11-02-L5,J,11,5,1,3
51257738,E-11-03-L5,E,11,5,1,3
51257792,J-07-03-L3,J,7,3,1,0
51257794,J-08-03-L3,J,8,3,1,0
51257813,B-10-02-L1,B,10,1,0,0
51257823,C-07-01-L3,C,7,3,1,0
51257942,I-08-01-L0,I,8,0,0,18
51257942SN,J-11-01-L6,J,11,6,1,7
51257952,H-02-01-L3,H,2,3,1,15
51257952A,H-03-03-L3,H,3,3,1,0
51257999,J-02-03-L4,J,2,4,1,0
51300141FA,A-03-03-L7,A,3,7,1,2
51300160F0,C-06-03-L7,C,6,7,1,0
51300168F0,D-08-02-L8,D,8,8,1,0
51300180F0,F-11-01-L6,F,11,6,1,0
51300184F0,F-11-02-L6,F,11,6,1,0
51300229F0,F-11-03-L6,F,11,6,1,0
51300307F0,F-10-02-L1,F,10,1,0,0
51300312F0,A-07-02-L3,A,7,3,1,0
51300317F0,C-07-02-L0,C,7,0,0,0
51300318F0,A-05-02-L3,A,5,3,1,0
51300319F0,A-10-01-L3,A,10,3,1,0
51300324FA,C-06-02-L0,C,6,0,0,0
51300427F0,I-07-01-L0,I,7,0,0,0
51300503F0,I-07-02-L2,I,7,2,0,0
51300528F0,J-05-02-L3,J,5,3,1,0
51300574F0,D-08-01-L4,D,8,4,1,0
51300576F0,D-08-02-L3,D,8,3,1,0
51300594F0,I-02-01-L7,I,2,7,1,0
51300596F0,H-01-02-L6,H,1,6,1,0
51300598F0,I-02-02-L7,I,2,7,1,0
51300971F0,G-02-01-L2,G,2,2,0,0
51301170FA,C-06-03-L0,C,6,0,0,0
51301171FA,B-04-01-L1,B,4,1,0,0
51301173FA,E-07-02-L1,E,7,1,0,0
51305792F0,G-08-03-L4,G,8,4,1,39
51305959F0,A-09-01-L4,A,9,4,1,72
51305968F0,I-09-02-L3,I,9,3,1,0
51307402F0,B-10-03-L5,B,10,5,1,0
51307403F0,I-02-03-L7,I,2,7,1,0
51307601FA,F-10-03-L1,F,10,1,0,0
51307757FA,H-03-01-L4,H,3,4,1,5
51307819F0,H-01-03-L6,H,1,6,1,0
51310546F0,D-04-02-L4,D,4,4,1,69
51310557F0R07,C-07-01-L1,C,7,1,0,0
51310557F0R11,J-11-02-L6,J,11,6,1,0
51310557F0R13,B-05-03-L8,B,5,8,1,0
51310557F0R14,I-01-01-L7,I,1,7,1,0
51310558F0R07,D-04-03-L4,D,4,4,1,0
51310558F0R14,A-03-01-L8,A,3,8,1,0
51310590F0,I-07-01-L1,I,7,1,0,446
51310591F0,I-09-01-L4,I,9,4,1,56
51310599F0,H-05-01-L4,H,5,4,1,20
51310623F0,I-03-01-L2,I,3,2,0,217
51310655F0,I-04-01-L1,I,4,1,0,496
51310657F0,C-05-03-L5,C,5,5,1,40
51310659F0,C-09-01-L0,C,9,0,0,0
51310660F0,F-03-03-L1,F,3,1,0,0
51310662F0,F-07-01-L3,F,7,3,1,116
51310663F0,B-01-03-L5,B,1,5,1,42
51310664F0,F-08-01-L5,F,8,5,1,17
51310666F0,B-02-01-L5,B,2,5,1,42
51310667F0,F-08-02-L5,F,8,5,1,17
51310669F0,B-06-01-L6,B,6,6,1,5
51310670F0,G-01-01-L7,G,1,7,1,10
51310671F0AG,C-06-01-L8,C,6,8,1,4
51310671F0SN,B-04-02-L2,B,4,2,0,161
51310673F0,B-04-03-L3,B,4,3,1,2028
51310678F0,I-03-02-L1,I,3,1,0,451
51310682F0,G-03-03-L6,G,3,6,1,21
51310685F0,A-06-02-L1,A,6,1,0,287
51310686F0,A-06-03-L1,A,6,1,0,287
51310692F0,B-11-01-L1,B,11,1,0,0
51310693F0,B-04-02-L1,B,4,1,0,0
51310694F0,G-02-01-L1,G,2,1,0,496
51310697F0,A-09-01-L1,A,9,1,0,255
51310698F0,I-01-02-L7,I,1,7,1,34
51310700F0,I-09-02-L4,I,9,4,1,69
51310704F0R07,D-06-02-L4,D,6,4,1,51
51310710F0,B-01-02-L1,B,1,1,0,430
51310713F0,B-06-01-L2,B,6,2,0,128
51310718F0,E-10-03-L0,E,10,0,0,501
51310724F0,F-11-02-L2,F,11,2,0,183
51310725F0,F-11-03-L2,F,11,2,0,183
51310791F0,G-02-02-L1,G,2,1,0,521
51310807F0,D-06-03-L4,D,6,4,1,68
51310808F0,A-03-02-L8,A,3,8,1,3
51310809T0SN,D-11-01-L2,D,11,2,0,177
51310811F0,A-10-02-L1,A,10,1,0,216
51310812F0,G-05-02-L2,G,5,2,0,284
51310813F0,D-02-01-L2,D,2,2,0,284
51310841F0,C-05-02-L4,C,5,4,1,73
51310854F0,I-01-02-L1,I,1,1,0,594
51310855F0,E-10-01-L1,E,10,1,0,287
51310856F0,F-08-01-L4,F,8,4,1,71
51310857F0,D-10-01-L5,D,10,5,1,30
51310857F0SN,E-10-02-L4,E,10,4,1,59
51310860FA,D-09-01-L1,D,9,1,0,408
51310860FD,A-09-02-L4,A,9,4,1,45
51310860FESN,A-11-02-L2,A,11,2,0,201
51310861FA,G-01-02-L7,G,1,7,1,16
51310861FD,A-03-03-L8,A,3,8,1,2
51310861FESN,I-01-03-L7,I,1,7,1,24
51310862FA,H-02-01-L0,H,2,0,0,17
51310862FD,J-17-01-L0,J,17,0,0,2
51310862FESN,G-01-03-L7,G,1,7,1,28
51310863FA,J-05-02-L6,J,5,6,1,17
51310863FD,J-17-02-L0,J,17,0,0,2
51310863FESN,G-01-01-L8,G,1,8,1,28
51310864FD,J-09-02-L7,J,9,7,1,36
51310865FA,F-07-02-L3,F,7,3,1,21
51310866FA,C-06-01-L5,C,6,5,1,10
51310866FFAG,F-11-01-L7,F,11,7,1,1
51310867FA,C-06-02-L5,C,6,5,1,10
51310867FFAG,F-11-02-L7,F,11,7,1,1
51310868FA,B-11-01-L5,B,11,5,1,10
51310868FFAG,F-11-03-L7,F,11,7,1,1
51310869FA,H-02-02-L0,H,2,0,0,9
51310879F0R07,G-03-01-L7,G,3,7,1,0
51310881F0,E-05-01-L3,E,5,3,1,0
51310882F0,C-01-03-L2,C,1,2,0,0
51310884F0,F-02-02-L1,F,2,1,0,489
51310894F0,I-07-02-L1,I,7,1,0,451
51310895F0,F-07-01-L4,F,7,4,1,58
51310896F0,E-09-02-L1,E,9,1,0,307
51310896F0AG,B-06-02-L6,B,6,6,1,5
51310896F0SN,A-11-02-L1,A,11,1,0,184
51310897F0,J-17-01-L3,J,17,3,1,185
51310898F0,C-06-02-L8,C,6,8,1,14
51310899F0,E-06-01-L1,E,6,1,0,555
51310900F0,F-04-02-L5,F,4,5,1,58
51310902F0,J-17-02-L3,J,17,3,1,185
51310903F0,J-08-02-L2,J,8,2,0,20
51310904F0,A-02-01-L0,A,2,0,0,1302
51310905F0,H-04-01-L4,H,4,4,1,118
51310909F0,C-01-02-L2,C,1,2,0,106
51310913F0,B-01-03-L1,B,1,1,0,451
51310957F0,F-04-03-L1,F,4,1,0,514
51310957F0AG,B-06-03-L6,B,6,6,1,5
51310957F0SN,B-10-03-L1,B,10,1,0,336
51310964F0,U-10-02-L3,U,10,3,1,34
51310967F0,B-09-03-L1,B,9,1,0,398
51310973F0,G-04-03-L2,G,4,2,0,206
51310974F0,F-08-03-L5,F,8,5,1,28
51310975F0,E-04-01-L3,E,4,3,1,1412
51310976F0,B-03-02-L2,B,3,2,0,202
51310979T0SN,H-02-03-L0,H,2,0,0,27
51310998F0SN,F-07-02-L4,F,7,4,1,45
51311010M0,J-09-03-L7,J,9,7,1,6
56132756,E-07-01-L0,E,7,0,0,0
56132761,D-01-01-L1,D,1,1,0,0
56132774,C-02-03-L1,C,2,1,0,0
56135320,I-03-01-L0,I,3,0,0,0
56135323,C-07-03-L0,C,7,0,0,0
56135331,H-06-03-L3,H,6,3,1,0
56135334,G-11-02-L0,G,11,0,0,0
56150012,G-05-02-L0,G,5,0,0,0
56270,C-02-01-L4,C,2,4,1,3
56900533,G-01-02-L8,G,1,8,1,0
56900701,C-08-01-L3,C,8,3,1,0
56900702,C-01-03-L0,C,1,0,0,0
56900860,D-01-02-L1,D,1,1,0,0
56900920,D-01-03-L1,D,1,1,0,0
56900923,A-02-01-L1,A,2,1,0,0
56901001,H-03-01-L3,H,3,3,1,0
56901004,F-09-02-L0,F,9,0,0,0
56901014,B-05-03-L0,B,5,0,0,0
56901053,C-10-01-L0,C,10,0,0,0
56920160,D-10-02-L0,D,10,0,0,0
56920300,E-03-01-L0,E,3,0,0,0
56920984,I-05-02-L3,I,5,3,1,0
56940010,J-17-01-L1,J,17,1,0,0
56940011,J-11-01-L7,J,11,7,1,0
56940013,J-11-02-L7,J,11,7,1,0
56950081,C-04-02-L1,C,4,1,0,0
56950264,J-11-01-L3,J,11,3,1,0
59704,J-05-03-L6,J,5,6,1,18
59705,J-17-02-L1,J,17,1,0,19
59836,F-11-01-L8,F,11,8,1,1
59927,G-07-01-L6,G,7,6,1,3
627125,B-09-02-L3,B,9,3,1,0
627150,G-06-01-L0,G,6,0,0,228
627250,D-04-02-L0,D,4,0,0,0
706500TA,D-03-01-L0,D,3,0,0,0
706501TA,C-10-02-L0,C,10,0,0,0
706902A,F-07-03-L4,F,7,4,1,0
707052,C-10-01-L3,C,10,3,1,0
707115A,G-10-02-L1,G,10,1,0,2
707864,A-04-01-L1,A,4,1,0,0
7236021,F-11-02-L8,F,11,8,1,2
7236259,D-10-02-L5,D,10,5,1,15
730307,C-04-02-L3,C,4,3,1,0
730454,F-03-01-L0,F,3,0,0,0
730666-08,F-02-01-L3,F,2,3,1,0
731754,B-06-01-L7,B,6,7,1,0
731885,G-04-01-L0,G,4,0,0,0
731886,E-07-02-L0,E,7,0,0,0
732236,H-08-01-L3,H,8,3,1,0
732480,C-10-02-L1,C,10,1,0,0
732531,F-06-01-L1,F,6,1,0,0
732538C,E-09-01-L2,E,9,2,0,0
732538ECD,F-07-03-L3,F,7,3,1,0
732733B,U-05-01-L3,U,5,3,1,0
732740,J-05-03-L3,J,5,3,1,0
732744X,C-05-03-L4,C,5,4,1,0
732775,F-12-03-L2,F,12,2,0,0
732847,A-03-03-L2,A,3,2,0,0
733065,H-05-01-L3,H,5,3,1,0
754771,D-06-02-L2,D,6,2,0,0
755435,G-04-03-L0,G,4,0,0,0
755484,D-06-02-L1,D,6,1,0,0
755542,I-07-02-L3,I,7,3,1,0
755815,G-12-03-L1,G,12,1,0,0
755847,I-02-02-L0,I,2,0,0,0
755847-08,I-02-01-L0,I,2,0,0,0
759090,E-07-01-L2,E,7,2,0,0
759713,E-11-02-L1,E,11,1,0,0
759964E,C-06-03-L8,C,6,8,1,0
7S3491104220,F-11-03-L8,F,11,8,1,0
8066698,F-08-02-L4,F,8,4,1,40
8132882,B-02-02-L5,B,2,5,1,0
839744AG,G-03-02-L7,G,3,7,1,8
854392AG,H-02-01-L1,H,2,1,0,0
855869AG,B-06-02-L7,B,6,7,1,5
855869SN,G-04-03-L1,G,4,1,0,370
85930602T0,D-08-02-L0,D,8,0,0,0
85930702T0,F-12-03-L0,F,12,0,0,0
85930802T0,E-09-03-L0,E,9,0,0,0
85930902T0,H-04-01-L1,H,4,1,0,0
85931002T0,H-04-02-L1,H,4,1,0,0
85931102T0,G-01-03-L8,G,1,8,1,0
859385T0,H-02-02-L1,H,2,1,0,12
859399,U-05-02-L3,U,5,3,1,53
859402,I-03-03-L1,I,3,1,0,451
859403,G-01-01-L1,G,1,1,0,451
859422,D-11-01-L1,D,11,1,0,285
859422AG,C-07-01-L6,C,7,6,1,4
859422SN,F-04-03-L2,F,4,2,0,162
859423,F-11-01-L1,F,11,1,0,306
859423SN,A-10-03-L1,A,10,1,0,185
859424SN,A-10-02-L3,A,10,3,1,95
859427,C-06-01-L4,C,6,4,1,80
859427SN,F-09-01-L4,F,9,4,1,28
859430,J-07-02-L3,J,7,3,1,3953
859441,A-09-02-L1,A,9,1,0,253
859442,J-02-01-L0,J,2,0,0,34
859450,E-04-01-L0,E,4,0,0,894
859456,D-03-02-L0,D,3,0,0,854
859464,D-10-03-L5,D,10,5,1,15
859489,A-09-03-L1,A,9,1,0,253
859500,J-02-02-L0,J,2,0,0,13
859534,J-05-02-L4,J,5,4,1,119
859542,J-18-01-L3,J,18,3,1,60
859606T0,F-09-02-L4,F,9,4,1,72
859606T0SN,E-12-01-L2,E,12,2,0,78
859621,A-08-01-L5,A,8,5,1,15
859694,C-05-01-L1,C,5,1,0,370
859764,B-06-03-L3,B,6,3,1,2124
87000,C-07-02-L6,C,7,6,1,197
87004R06,J-17-01-L2,J,17,2,0,190
87007,U-02-01-L0,U,2,0,0,150
87015,J-17-02-L2,J,17,2,0,190
87028,B-02-03-L5,B,2,5,1,0
87031,U-02-02-L0,U,2,0,0,28
87035,J-17-01-L5,J,17,5,1,25
87037,U-02-01-L1,U,2,1,0,4
87063,G-07-02-L6,G,7,6,1,70
87074R14,G-07-03-L6,G,7,6,1,2
87199,J-08-03-L2,J,8,2,0,6
87301,G-07-01-L7,G,7,7,1,3
87329,U-02-02-L1,U,2,1,0,3
87340,J-17-02-L5,J,17,5,1,65
87352,U-02-01-L2,U,2,2,0,33
87381,G-07-02-L7,G,7,7,1,0
875646,I-04-01-L0,I,4,0,0,0
877067,G-02-01-L0,G,2,0,0,0
87722,G-07-03-L7,G,7,7,1,255
87723,J-17-01-L6,J,17,6,1,70
87727,J-17-02-L6,J,17,6,1,0
877495,B-05-02-L4,B,5,4,1,0
877633,J-01-03-L3,J,1,3,1,0
877791,G-02-02-L0,G,2,0,0,0
87790,G-03-03-L7,G,3,7,1,894
877942F,C-04-03-L1,C,4,1,0,196
878297,A-05-03-L0,A,5,0,0,0
878386,G-06-03-L0,G,6,0,0,0
879090,B-02-01-L3,B,2,3,1,0
879091,J-02-03-L3,J,2,3,1,0
87995,U-02-02-L2,U,2,2,0,30
883677,C-06-02-L1,C,6,1,0,0
885228,G-06-02-L2,G,6,2,0,0
885249,E-06-03-L0,E,6,0,0,0
88600,D-03-03-L1,D,3,1,0,0
88601,A-09-03-L4,A,9,4,1,0
88616,B-01-02-L2,B,1,2,0,18
886598,I-02-01-L3,I,2,3,1,0
886606,H-02-03-L3,H,2,3,1,0
886637,F-03-02-L0,F,3,0,0,0
886657,F-06-02-L3,F,6,3,1,0
886661,D-04-03-L0,D,4,0,0,35
886661CD,B-05-03-L3,B,5,3,1,0
886662,G-12-01-L0,G,12,0,0,6
886662CD,B-08-01-L3,B,8,3,1,0
88670,H-01-01-L7,H,1,7,1,0
88690,E-05-02-L0,E,5,0,0,3
886917,B-05-02-L0,B,5,0,0,0
887160,E-03-03-L0,E,3,0,0,0
88725,G-03-01-L8,G,3,8,1,856
887951,U-01-02-L4,U,1,4,1,0
887954,D-02-02-L2,D,2,2,0,0
887956,D-01-03-L3,D,1,3,1,0
887959,B-10-02-L0,B,10,0,0,0
88796,U-02-01-L5,U,2,5,1,78
887962,B-05-01-L3,B,5,3,1,0
887985,D-02-03-L2,D,2,2,0,0
888036A,F-06-02-L1,F,6,1,0,0
888039,I-02-02-L3,I,2,3,1,0
888040,I-02-03-L3,I,2,3,1,0
888205,E-03-02-L0,E,3,0,0,0
888208,I-01-01-L0,I,1,0,0,0
888210,F-05-01-L0,F,5,0,0,0
