material_id,position_id,rack,bay,level,needs_rt,zwm92_picks
51235222F0,B-12-01-L2,B,12,2,0,53
51235223F0,B-08-03-L0,B,8,0,0,58
51235224F0,C-02-02-L0,C,2,0,0,46
51235225F0,C-10-02-L2,C,10,2,0,34
51235226F0,C-11-02-L0,C,11,0,0,34
51235229F0,J-07-02-L5,J,7,5,1,2
51235238F0,E-10-03-L1,E,10,1,0,8
51235254F0,C-10-02-L8,C,10,8,1,0
51235255F0,C-11-01-L8,C,11,8,1,0
51235256F0,C-11-02-L8,C,11,8,1,0
51235257F0,C-12-01-L8,C,12,8,1,0
51235258F0,B-11-03-L3,B,11,3,1,0
51235259F0,U-03-02-L4,U,3,4,1,0
51235260F0,F-06-02-L5,F,6,5,1,0
51235262F0,B-06-02-L3,B,6,3,1,0
51235263F0,B-05-02-L4,B,5,4,1,0
51235265F0,B-08-02-L3,B,8,3,1,0
51235271F0,H-01-02-L1,H,1,1,0,459
51235272F0,H-01-02-L0,H,1,0,0,462
51235463F0S07,H-05-03-L7,H,5,7,1,2
51235464F0S07,F-03-01-L3,F,3,3,1,2
51235465F0S07,F-03-01-L4,F,3,4,1,2
51235466F0S07,F-03-01-L5,F,3,5,1,2
51235467F0,B-01-02-L0,B,1,0,0,69
51235469F0,C-10-01-L2,C,10,2,0,35
51235469F0S07,F-03-01-L6,F,3,6,1,2
51235470F0S07,F-03-01-L7,F,3,7,1,2
51235489F0,A-03-03-L7,A,3,7,1,0
51235489F0-K,B-06-01-L0,B,6,0,0,62
51235561F0,J-08-02-L5,J,8,5,1,1
51235563F0,C-08-01-L7,C,8,7,1,0
51235567F0,H-03-02-L1,H,3,1,0,271
51235571F0,B-08-03-L1,B,8,1,0,58
51235575F0,J-09-01-L2,J,9,2,0,90
51235579F0,E-04-01-L8,E,4,8,1,0
51235585F0-K,G-06-01-L2,G,6,2,0,51
51235631F0,J-07-01-L1,J,7,1,0,176
51235632F0,F-01-01-L2,F,1,2,0,250
51235644F1,A-05-02-L8,A,5,8,1,0
51235644F1-K,A-03-03-L0,A,3,0,0,17
51235645F1,A-05-03-L8,A,5,8,1,0
51235645F1-K,A-03-03-L1,A,3,1,0,17
51235661F0,G-01-01-L3,G,1,3,1,3
51235662F0,G-01-01-L4,G,1,4,1,3
51235668F0,C-05-01-L8,C,5,8,1,0
51235669F0,E-07-01-L4,E,7,4,1,0
51235670F0,F-08-02-L4,F,8,4,1,0
51235679F0,C-08-02-L7,C,8,7,1,0
51235682F0,I-03-02-L2,I,3,2,0,300
51235684F0,I-03-02-L1,I,3,1,0,300
51235685F0,B-03-02-L2,B,3,2,0,66
51235687F0,B-03-02-L1,B,3,1,0,66
51235740F0,B-12-01-L8,B,12,8,1,0
51235759F0,A-09-03-L0,A,9,0,0,7
51235759F0-K,F-01-02-L6,F,1,6,1,3
51235762F0,D-09-03-L7,D,9,7,1,0
51235769F0-K,C-12-01-L1,C,12,1,0,34
51235771F0,D-03-03-L1,D,3,1,0,28
51235772F0-K,E-09-03-L0,E,9,0,0,10
51235773F0,C-02-03-L0,C,2,0,0,45
51235773F0S07,G-03-02-L5,G,3,5,1,2
51235822F0-K,D-01-02-L0,D,1,0,0,98
51235823F0-K,G-05-01-L0,G,5,0,0,87
51235844F0-K,H-03-02-L7,H,3,7,1,3
51235867F0,H-10-03-L1,H,10,1,0,19
51235868F0,F-03-01-L8,F,3,8,1,2
51235869F0,E-09-01-L2,E,9,2,0,10
51235873F0,C-10-02-L0,C,10,0,0,34
51235874F0,H-05-01-L1,H,5,1,0,157
51235902F0,D-08-01-L2,D,8,2,0,9
51235903F0,F-06-01-L1,F,6,1,0,28
51235945F0,H-08-01-L1,H,8,1,0,30
51235946F0-K,I-08-01-L0,I,8,0,0,31
51235979F0,E-10-01-L3,E,10,3,1,0
51236020F0,G-06-02-L4,G,6,4,1,0
51236020F0-G,U-12-01-L2,U,12,2,0,5
51236021F0,G-06-03-L4,G,6,4,1,0
51236021F0-G,U-12-02-L0,U,12,0,0,5
51236022F0,G-06-01-L5,G,6,5,1,0
51236022F0-G,U-08-03-L1,U,8,1,0,6
51236027F0,C-10-02-L1,C,10,1,0,34
51236085F0,J-03-03-L3,J,3,3,1,4
51236118F0,J-01-02-L6,J,1,6,1,4
51236121F0,J-01-02-L7,J,1,7,1,4
51236124F0,E-11-02-L2,E,11,2,0,7
51236125F0,E-11-03-L0,E,11,0,0,7
51236142F0,J-01-03-L3,J,1,3,1,4
51236143F0,J-01-03-L4,J,1,4,1,4
51236146F0,E-09-01-L0,E,9,0,0,10
51236157F0,A-10-02-L8,A,10,8,1,0
51236179F0,G-03-03-L2,G,3,2,0,163
51236180F0,H-03-02-L0,H,3,0,0,276
51236202F0,I-01-02-L4,I,1,4,1,5
51236205F0,J-05-02-L3,J,5,3,1,3
51236221T0,J-01-03-L5,J,1,5,1,4
51236329F0,J-02-03-L2,J,2,2,0,470
51236335F0,C-08-03-L0,C,8,0,0,37
51236453F0,B-10-02-L1,B,10,1,0,56
51236533F0,G-05-03-L7,G,5,7,1,1
51236548F0,A-08-02-L7,A,8,7,1,0
51236548F0-K,B-06-01-L2,B,6,2,0,62
51236549F0,A-02-03-L8,A,2,8,1,0
51236549F0-K,B-06-03-L0,B,6,0,0,62
51236561F0,J-11-01-L3,J,11,3,1,0
51236662F0,J-04-02-L5,J,4,5,1,3
51236667F0,J-04-02-L6,J,4,6,1,3
51236679F0,G-01-01-L5,G,1,5,1,3
51236690F0,G-01-01-L6,G,1,6,1,3
51236770F0,E-05-02-L4,E,5,4,1,0
51236771F0,E-05-03-L4,E,5,4,1,0
51236772F0,G-06-02-L5,G,6,5,1,0
51236795F0,G-01-01-L7,G,1,7,1,3
51236815F0,G-12-03-L3,G,12,3,1,0
51236843F0R14,U-12-01-L0,U,12,0,0,5
51236844F0R14,J-03-01-L3,J,3,3,1,5
51236845F0R14,A-09-02-L1,A,9,1,0,7
51236849F0,D-09-02-L1,D,9,1,0,7
51236867F0,J-01-01-L6,J,1,6,1,4
51236978F0,G-11-02-L6,G,11,6,1,0
51236992F0,E-08-03-L3,E,8,3,1,0
51237011F0,U-02-02-L5,U,2,5,1,0
51237088F0,U-11-01-L1,U,11,1,0,6
51237092F0,U-02-02-L2,U,2,2,0,9
51237110F0,E-05-01-L5,E,5,5,1,0
51237111F0,E-05-02-L5,E,5,5,1,0
51237112F0,E-05-03-L5,E,5,5,1,0
51237185F0,G-05-03-L8,G,5,8,1,1
51237186F0,E-03-01-L3,E,3,3,1,1
51237262F0,J-01-03-L1,J,1,1,0,411
51237264F0,U-02-02-L0,U,2,0,0,9
51237268F0,G-03-02-L6,G,3,6,1,2
51237279F0,D-02-03-L8,D,2,8,1,0
51237280F0,B-02-03-L8,B,2,8,1,0
51237282F0,B-09-02-L8,B,9,8,1,0
51237289F0,I-11-03-L7,I,11,7,1,0
51237290F0,H-11-01-L7,H,11,7,1,0
51237368F0,H-02-02-L2,H,2,2,0,360
51237369F0,B-06-03-L2,B,6,2,0,62
51237370F0,H-06-02-L0,H,6,0,0,101
51237371F0,D-03-02-L0,D,3,0,0,29
51237372F0,U-07-01-L1,U,7,1,0,7
51237373F0,G-12-01-L0,G,12,0,0,11
51237374F0,D-03-02-L1,D,3,1,0,29
51237375F0,U-07-01-L2,U,7,2,0,7
51237376F0,A-05-03-L2,A,5,2,0,11
51237392FA,C-05-01-L0,C,5,0,0,42
51237426F0AD,C-05-02-L8,C,5,8,1,0
51237427F0AD,C-10-01-L5,C,10,5,1,0
51237527F0,H-11-02-L7,H,11,7,1,0
51237553F0,G-03-02-L7,G,3,7,1,2
51237605F0,U-12-02-L1,U,12,1,0,5
51237608F0,U-14-02-L2,U,14,2,0,5
51237611F0,I-01-01-L3,I,1,3,1,5
51237614F0,I-01-01-L4,I,1,4,1,5
51254778A,E-02-01-L8,E,2,8,1,1
51254778B,C-07-03-L2,C,7,2,0,39
51254779A,E-02-02-L3,E,2,3,1,1
51254779B,C-08-01-L0,C,8,0,0,39
51254780A,I-06-02-L6,I,6,6,1,1
51254780B,C-07-03-L1,C,7,1,0,39
51254783A,E-03-01-L4,E,3,4,1,1
51254783B,F-04-03-L8,F,4,8,1,1
51254786A,J-09-01-L3,J,9,3,1,1
51254786B,H-06-03-L5,H,6,5,1,1
51254786C,J-09-01-L4,J,9,4,1,1
51255561,B-06-03-L7,B,6,7,1,0
51255589,J-06-01-L4,J,6,4,1,2
51256215C,E-08-01-L4,E,8,4,1,0
51256252SN,H-04-02-L6,H,4,6,1,2
51256257,D-01-02-L3,D,1,3,1,1
51256258,D-01-02-L4,D,1,4,1,1
51256260,A-07-02-L0,A,7,0,0,7
51256262,A-06-03-L0,A,6,0,0,8
5125626501,F-03-02-L3,F,3,3,1,2
51256273,C-01-02-L2,C,1,2,0,48
51256308,B-07-01-L2,B,7,2,0,61
51256341,E-03-01-L5,E,3,5,1,1
51256342,J-09-01-L5,J,9,5,1,1
51256343,A-07-02-L1,A,7,1,0,7
51256344,A-07-02-L2,A,7,2,0,7
51256347,J-03-02-L6,J,3,6,1,4
51256350,H-04-02-L7,H,4,7,1,2
51256487-05,B-02-02-L1,B,2,1,0,68
51256515,D-09-01-L7,D,9,7,1,0
51256520,H-11-03-L1,H,11,1,0,16
51256522,A-09-02-L2,A,9,2,0,7
51256526,E-04-01-L2,E,4,2,0,32
51256528SN,G-03-02-L8,G,3,8,1,2
51256532,I-06-02-L1,I,6,1,0,114
51256542S07,B-02-03-L4,B,2,4,1,0
51256592,G-03-03-L3,G,3,3,1,2
51256623,A-10-02-L7,A,10,7,1,0
51256642SN,H-04-03-L3,H,4,3,1,2
51256643SN,H-04-03-L4,H,4,4,1,2
51256645,B-05-01-L1,B,5,1,0,64
51256694S07,F-11-01-L6,F,11,6,1,0
51256694_ADPTS07,G-12-01-L4,G,12,4,1,0
51256695S07,D-06-02-L7,D,6,7,1,0
51256696S07,D-06-03-L7,D,6,7,1,0
51256699S07,G-12-02-L4,G,12,4,1,0
51256702S07,A-02-02-L7,A,2,7,1,0
51256703S07,A-02-01-L7,A,2,7,1,0
51256882,B-07-02-L1,B,7,1,0,59
51256887,E-03-01-L6,E,3,6,1,1
51256898,E-02-02-L7,E,2,7,1,1
51256974,J-06-03-L7,J,6,7,1,2
51256975,C-03-01-L8,C,3,8,1,0
51256976,B-07-03-L3,B,7,3,1,0
51257009,J-18-01-L6,J,18,6,1,0
51257012,A-09-03-L7,A,9,7,1,0
51257013,F-08-03-L4,F,8,4,1,0
51257020,E-10-02-L1,E,10,1,0,8
51257021,J-01-02-L4,J,1,4,1,4
51257038,J-02-02-L7,J,2,7,1,5
51257039,J-02-03-L3,J,2,3,1,5
51257064B,E-08-02-L4,E,8,4,1,0
51257090,E-03-01-L7,E,3,7,1,1
51257091S07,F-11-03-L0,F,11,0,0,9
51257092S07,E-09-02-L2,E,9,2,0,10
51257095,E-03-01-L8,E,3,8,1,1
51257123SN,G-03-03-L4,G,3,4,1,2
51257131AG,G-02-03-L3,G,2,3,1,2
51257137,G-04-02-L1,G,4,1,0,121
51257138,J-08-03-L1,J,8,1,0,126
51257144,J-08-03-L3,J,8,3,1,1
51257144SN,G-03-03-L5,G,3,5,1,2
51257160,C-09-02-L7,C,9,7,1,0
51257165,I-07-02-L2,I,7,2,0,77
51257172,E-06-01-L2,E,6,2,0,20
51257180,D-02-02-L2,D,2,2,0,72
51257182,A-06-02-L0,A,6,0,0,8
51257196SN,G-03-03-L6,G,3,6,1,2
51257200,F-11-03-L2,F,11,2,0,9
51257201,U-02-01-L0,U,2,0,0,9
51257202,E-10-02-L2,E,10,2,0,8
51257210,E-02-03-L0,E,2,0,0,103
51257212SN,H-04-03-L5,H,4,5,1,2
51257249,B-01-03-L0,B,1,0,0,69
51257250,J-10-01-L1,J,10,1,0,70
51257257,E-03-02-L3,E,3,3,1,1
51257287,I-01-02-L0,I,1,0,0,552
51257289,J-08-02-L2,J,8,2,0,131
51257430,J-18-02-L6,J,18,6,1,0
51257437,B-03-01-L7,B,3,7,1,0
51257455,D-08-02-L1,D,8,1,0,9
51257456,A-06-01-L2,A,6,2,0,8
51257457,G-02-02-L0,G,2,0,0,194
51257460SN,G-03-03-L7,G,3,7,1,2
51257472,G-10-02-L1,G,10,1,0,15
51257476,C-09-01-L4,C,9,4,1,0
51257477,C-09-02-L4,C,9,4,1,0
51257490,J-11-02-L1,J,11,1,0,27
51257692,H-11-03-L7,H,11,7,1,0
51257692A,I-06-02-L2,I,6,2,0,114
51257692B,G-12-01-L2,G,12,2,0,11
51257736,D-01-02-L5,D,1,5,1,1
51257738,E-02-01-L4,E,2,4,1,1
51257792,C-10-02-L6,C,10,6,1,0
51257794,J-11-01-L6,J,11,6,1,0
51257813,E-05-01-L7,E,5,7,1,0
51257823,E-08-02-L6,E,8,6,1,0
51257942,J-08-02-L7,J,8,7,1,1
51257942SN,G-01-01-L8,G,1,8,1,3
51257952,U-11-02-L1,U,11,1,0,5
51257952A,C-04-03-L6,C,4,6,1,0
51257999,G-11-02-L8,G,11,8,1,0
51300141FA,J-09-01-L6,J,9,6,1,1
51300160F0,G-10-01-L4,G,10,4,1,0
51300168F0,E-10-02-L3,E,10,3,1,0
51300180F0,E-10-03-L3,E,10,3,1,0
51300184F0,E-10-01-L4,E,10,4,1,0
51300229F0,E-10-02-L4,E,10,4,1,0
51300307F0,J-15-01-L7,J,15,7,1,0
51300312F0,A-03-03-L8,A,3,8,1,0
51300317F0,A-07-03-L6,A,7,6,1,0
51300318F0,E-06-02-L8,E,6,8,1,0
51300319F0,G-10-01-L8,G,10,8,1,0
51300324FA,F-12-03-L6,F,12,6,1,0
51300427F0,U-08-02-L5,U,8,5,1,0
51300503F0,E-11-02-L7,E,11,7,1,0
51300528F0,G-06-03-L6,G,6,6,1,0
51300574F0,B-06-03-L3,B,6,3,1,0
51300576F0,D-05-01-L8,D,5,8,1,0
51300594F0,H-08-01-L3,H,8,3,1,0
51300596F0,C-12-01-L4,C,12,4,1,0
51300598F0,H-08-02-L3,H,8,3,1,0
51300971F0,F-11-02-L7,F,11,7,1,0
51301170FA,A-07-01-L6,A,7,6,1,0
51301171FA,D-03-02-L7,D,3,7,1,0
51301173FA,J-17-01-L7,J,17,7,1,0
51305792F0,C-07-01-L2,C,7,2,0,39
51305959F0,G-02-01-L7,G,2,7,1,2
51305968F0,C-08-03-L8,C,8,8,1,0
51307402F0,G-06-01-L3,G,6,3,1,0
51307403F0,H-08-03-L3,H,8,3,1,0
51307601FA,J-15-02-L7,J,15,7,1,0
51307757FA,I-04-01-L5,I,4,5,1,2
51307819F0,C-12-02-L4,C,12,4,1,0
51310546F0,B-01-03-L2,B,1,2,0,69
51310557F0R07,F-07-01-L7,F,7,7,1,0
51310557F0R11,E-08-03-L4,E,8,4,1,0
51310557F0R13,E-07-02-L4,E,7,4,1,0
51310557F0R14,C-10-02-L5,C,10,5,1,0
51310558F0R07,B-03-01-L4,B,3,4,1,0
51310558F0R14,G-12-03-L4,G,12,4,1,0
51310590F0,J-01-01-L2,J,1,2,0,446
51310591F0,B-10-02-L0,B,10,0,0,56
51310599F0,A-02-02-L2,A,2,2,0,20
51310623F0,I-06-02-L0,I,6,0,0,114
51310655F0,J-02-02-L2,J,2,2,0,496
51310657F0,C-06-01-L2,C,6,2,0,40
51310659F0,E-11-03-L6,E,11,6,1,0
51310660F0,C-08-03-L7,C,8,7,1,0
51310662F0,B-08-02-L2,B,8,2,0,58
51310663F0,C-05-02-L0,C,5,0,0,42
51310664F0,J-17-02-L1,J,17,1,0,17
51310666F0,C-05-02-L1,C,5,1,0,42
51310667F0,J-17-02-L2,J,17,2,0,17
51310669F0,I-01-02-L5,I,1,5,1,5
51310670F0,U-13-01-L1,U,13,1,0,5
51310671F0AG,J-01-03-L6,J,1,6,1,4
51310671F0SN,I-05-01-L2,I,5,2,0,161
51310673F0,I-01-03-L2,I,1,2,0,509
51310678F0,H-01-03-L1,H,1,1,0,451
51310682F0,A-02-02-L1,A,2,1,0,21
51310685F0,G-01-02-L2,G,1,2,0,287
51310686F0,G-01-03-L0,G,1,0,0,287
51310692F0,E-05-02-L7,E,5,7,1,0
51310693F0,D-03-03-L7,D,3,7,1,0
51310694F0,J-02-03-L0,J,2,0,0,496
51310697F0,H-03-03-L0,H,3,0,0,255
51310698F0,C-11-02-L2,C,11,2,0,34
51310700F0,B-02-01-L0,B,2,0,0,69
51310704F0R07,G-06-02-L2,G,6,2,0,51
51310710F0,E-02-02-L0,E,2,0,0,109
51310713F0,C-12-02-L2,C,12,2,0,32
51310718F0,J-02-02-L0,J,2,0,0,501
51310724F0,B-07-01-L1,B,7,1,0,61
51310725F0,B-06-02-L0,B,6,0,0,62
51310791F0,I-01-03-L0,I,1,0,0,521
51310807F0,B-02-03-L0,B,2,0,0,68
51310808F0,H-03-03-L3,H,3,3,1,3
51310809T0SN,B-07-02-L2,B,7,2,0,59
51310811F0,B-10-03-L2,B,10,2,0,54
51310812F0,H-07-03-L2,H,7,2,0,73
51310813F0,D-02-02-L0,D,2,0,0,72
51310841F0,B-05-02-L1,B,5,1,0,63
51310854F0,I-01-01-L2,I,1,2,0,594
51310855F0,G-01-03-L1,G,1,1,0,287
51310856F0,F-05-02-L0,F,5,0,0,71
51310857F0,H-08-02-L0,H,8,0,0,30
51310857F0SN,B-07-03-L1,B,7,1,0,59
51310860FA,C-02-01-L2,C,2,2,0,46
51310860FD,D-09-03-L1,D,9,1,0,7
51310860FESN,H-10-03-L0,H,10,0,0,19
51310861FA,F-09-02-L2,F,9,2,0,16
51310861FD,J-09-01-L7,J,9,7,1,1
51310861FESN,D-07-02-L1,D,7,1,0,13
51310862FA,E-07-01-L1,E,7,1,0,17
51310862FD,J-09-02-L3,J,9,3,1,1
51310862FESN,J-15-02-L0,J,15,0,0,15
51310863FA,E-07-02-L0,E,7,0,0,17
51310863FD,J-09-02-L4,J,9,4,1,1
51310863FESN,J-15-02-L1,J,15,1,0,15
51310864FD,I-01-01-L5,I,1,5,1,5
51310865FA,A-12-01-L0,A,12,0,0,5
51310866FA,J-05-01-L3,J,5,3,1,3
51310866FFAG,E-03-02-L4,E,3,4,1,1
51310867FA,J-05-01-L4,J,5,4,1,3
51310867FFAG,E-03-02-L5,E,3,5,1,1
51310868FA,H-02-03-L7,H,2,7,1,3
51310868FFAG,E-03-02-L6,E,3,6,1,1
51310869FA,G-02-03-L4,G,2,4,1,2
51310879F0R07,I-09-02-L4,I,9,4,1,0
51310881F0,E-09-03-L6,E,9,6,1,0
51310882F0,A-09-02-L7,A,9,7,1,0
51310884F0,J-02-03-L1,J,2,1,0,489
51310894F0,J-03-01-L2,J,3,2,0,451
51310895F0,B-09-02-L0,B,9,0,0,57
51310896F0,I-03-01-L1,I,3,1,0,307
51310896F0AG,I-01-02-L6,I,1,6,1,5
51310896F0SN,H-04-03-L1,H,4,1,0,184
51310897F0,H-04-02-L2,H,4,2,0,185
51310898F0,E-08-02-L1,E,8,1,0,14
51310899F0,G-02-03-L1,G,2,1,0,187
51310900F0,E-06-02-L1,E,6,1,0,20
51310902F0,H-04-03-L0,H,4,0,0,185
51310903F0,H-10-01-L2,H,10,2,0,20
51310904F0,J-05-02-L1,J,5,1,0,344
51310905F0,C-07-01-L0,C,7,0,0,39
51310909F0,B-11-01-L1,B,11,1,0,53
51310913F0,J-03-02-L1,J,3,1,0,451
51310957F0,H-03-02-L2,H,3,2,0,266
51310957F0AG,I-01-02-L7,I,1,7,1,5
51310957F0SN,G-03-01-L1,G,3,1,0,168
51310964F0,C-11-01-L1,C,11,1,0,34
51310967F0,H-02-01-L0,H,2,0,0,398
51310973F0,G-02-02-L1,G,2,1,0,193
51310974F0,J-11-02-L2,J,11,2,0,27
51310975F0,J-03-03-L2,J,3,2,0,446
51310976F0,B-09-02-L1,B,9,1,0,56
51310979T0SN,F-11-01-L0,F,11,0,0,9
51310998F0SN,C-02-03-L1,C,2,1,0,45
51311010M0,H-04-03-L6,H,4,6,1,2
56132756,A-12-01-L6,A,12,6,1,0
56132761,C-11-01-L7,C,11,7,1,0
56132774,D-04-01-L7,D,4,7,1,0
56135320,H-08-03-L5,H,8,5,1,0
56135323,U-04-01-L6,U,4,6,1,0
56135331,H-09-03-L6,H,9,6,1,0
56135334,B-01-03-L7,B,1,7,1,0
56150012,U-05-02-L5,U,5,5,1,0
56270,G-02-01-L3,G,2,3,1,2
56900533,J-11-02-L3,J,11,3,1,0
56900701,D-07-02-L6,D,7,6,1,0
56900702,A-06-02-L6,A,6,6,1,0
56900860,C-11-02-L7,C,11,7,1,0
56900920,C-12-01-L7,C,12,7,1,0
56900923,I-10-01-L7,I,10,7,1,0
56901001,C-04-01-L6,C,4,6,1,0
56901004,U-13-02-L6,U,13,6,1,0
56901014,B-02-01-L6,B,2,6,1,0
56901053,D-10-03-L6,D,10,6,1,0
56920160,B-10-02-L7,B,10,7,1,0
56920300,U-06-02-L5,U,6,5,1,0
56920984,E-04-01-L6,E,4,6,1,0
56940010,G-12-01-L5,G,12,5,1,0
56940011,E-08-01-L5,E,8,5,1,0
56940013,E-08-02-L5,E,8,5,1,0
56950081,D-04-03-L7,D,4,7,1,0
56950264,G-12-03-L6,G,12,6,1,0
59704,F-11-01-L1,F,11,1,0,9
59705,H-01-03-L3,H,1,3,1,5
59836,E-03-02-L7,E,3,7,1,1
59927,G-01-02-L3,G,1,3,1,3
627125,E-07-02-L6,E,7,6,1,0
627150,F-10-03-L1,F,10,1,0,12
627250,E-12-02-L6,E,12,6,1,0
706500TA,A-08-02-L6,A,8,6,1,0
706501TA,U-05-01-L6,U,5,6,1,0
706902A,B-03-02-L4,B,3,4,1,0
707052,G-11-03-L6,G,11,6,1,0
707115A,G-04-01-L3,G,4,3,1,1
707864,D-06-01-L7,D,6,7,1,0
7236021,F-03-02-L4,F,3,4,1,2
7236259,G-10-03-L2,G,10,2,0,15
730307,I-11-02-L6,I,11,6,1,0
730454,J-14-01-L5,J,14,5,1,0
730666-08,C-09-01-L6,C,9,6,1,0
731754,E-07-03-L4,E,7,4,1,0
731885,J-15-02-L5,J,15,5,1,0
731886,A-12-02-L6,A,12,6,1,0
732236,U-01-02-L6,U,1,6,1,0
732480,G-08-03-L7,G,8,7,1,0
732531,H-10-01-L7,H,10,7,1,0
732538C,B-12-02-L8,B,12,8,1,0
732538ECD,C-09-01-L8,C,9,8,1,0
732733B,D-06-01-L8,D,6,8,1,0
732740,C-01-01-L6,C,1,6,1,0
732744X,B-01-02-L5,B,1,5,1,0
732775,C-02-01-L8,C,2,8,1,0
732847,B-06-02-L8,B,6,8,1,0
733065,H-08-02-L6,H,8,6,1,0
754771,B-08-01-L8,B,8,8,1,0
755435,I-11-02-L5,I,11,5,1,0
755484,E-07-01-L7,E,7,7,1,0
755542,E-06-01-L6,E,6,6,1,0
755815,A-04-01-L7,A,4,7,1,0
755847,H-08-01-L5,H,8,5,1,0
755847-08,I-08-02-L5,I,8,5,1,0
759090,B-06-03-L8,B,6,8,1,0
759713,G-11-03-L7,G,11,7,1,0
759964E,G-10-02-L4,G,10,4,1,0
7S3491104220,E-10-03-L4,E,10,4,1,0
8066698,A-02-03-L1,A,2,1,0,20
8132882,B-12-03-L3,B,12,3,1,0
839744AG,J-03-03-L6,J,3,6,1,4
854392AG,H-08-01-L4,H,8,4,1,0
855869AG,I-01-03-L3,I,1,3,1,5
855869SN,G-02-03-L2,G,2,2,0,185
85930602T0,B-06-01-L7,B,6,7,1,0
85930702T0,B-09-01-L7,B,9,7,1,0
85930802T0,B-05-02-L7,B,5,7,1,0
85930902T0,H-09-01-L3,H,9,3,1,0
85931002T0,H-09-02-L3,H,9,3,1,0
85931102T0,J-11-01-L4,J,11,4,1,0
859385T0,G-02-03-L5,G,2,5,1,2
859399,B-11-03-L1,B,11,1,0,53
859402,H-01-03-L2,H,1,2,0,451
859403,J-03-01-L0,J,3,0,0,451
859422,G-01-03-L2,G,1,2,0,285
859422AG,J-01-03-L7,J,1,7,1,4
859422SN,I-05-01-L1,I,5,1,0,162
859423,I-03-01-L2,I,3,2,0,306
859423SN,H-04-01-L1,H,4,1,0,185
859424SN,D-01-02-L2,D,1,2,0,95
859427,C-05-03-L1,C,5,1,0,41
859427SN,I-11-03-L0,I,11,0,0,14
859430,J-02-02-L1,J,2,1,0,497
859441,F-01-01-L0,F,1,0,0,253
859442,C-12-01-L0,C,12,0,0,34
859450,J-03-02-L2,J,3,2,0,448
859456,J-01-02-L1,J,1,1,0,427
859464,J-14-01-L0,J,14,0,0,15
859489,F-01-01-L1,F,1,1,0,253
859500,D-07-02-L2,D,7,2,0,13
859534,B-09-01-L2,B,9,2,0,57
859542,I-08-02-L2,I,8,2,0,30
859606T0,I-09-01-L2,I,9,2,0,24
859606T0SN,G-07-02-L2,G,7,2,0,26
859621,J-14-01-L1,J,14,1,0,15
859694,H-04-01-L0,H,4,0,0,185
859764,E-02-02-L1,E,2,1,0,107
87000,H-06-02-L1,H,6,1,0,101
87004R06,D-01-03-L0,D,1,0,0,95
87007,B-02-01-L1,B,2,1,0,69
87015,D-01-02-L1,D,1,1,0,97
87028,B-12-01-L4,B,12,4,1,0
87031,J-11-02-L0,J,11,0,0,28
87035,D-04-02-L2,D,4,2,0,25
87037,H-02-01-L6,H,2,6,1,4
87063,J-10-02-L2,J,10,2,0,70
87074R14,J-07-02-L6,J,7,6,1,2
87199,H-04-02-L3,H,4,3,1,2
87301,D-01-02-L6,D,1,6,1,1
87329,F-01-02-L7,F,1,7,1,3
87340,G-08-01-L2,G,8,2,0,23
87352,F-10-01-L2,F,10,2,0,13
87381,E-08-03-L5,E,8,5,1,0
875646,H-10-02-L5,H,10,5,1,0
877067,H-10-03-L5,H,10,5,1,0
87722,G-02-02-L2,G,2,2,0,193
87723,B-01-01-L0,B,1,0,0,70
87727,G-12-02-L5,G,12,5,1,0
877495,F-05-01-L3,F,5,3,1,0
877633,B-11-02-L6,B,11,6,1,0
877791,I-10-01-L5,I,10,5,1,0
87790,G-02-01-L2,G,2,2,0,196
877942F,G-02-01-L1,G,2,1,0,196
878297,B-04-01-L7,B,4,7,1,0
878386,U-02-01-L6,U,2,6,1,0
879090,I-10-02-L6,I,10,6,1,0
879091,B-08-02-L6,B,8,6,1,0
87995,H-08-03-L0,H,8,0,0,30
883677,I-09-02-L7,I,9,7,1,0
885228,A-09-01-L7,A,9,7,1,0
885249,A-10-01-L6,A,10,6,1,0
88600,E-06-03-L7,E,6,7,1,0
88601,B-08-02-L5,B,8,5,1,0
88616,A-03-01-L1,A,3,1,0,17
886598,B-11-03-L6,B,11,6,1,0
886606,G-06-01-L6,G,6,6,1,0
886637,J-14-02-L5,J,14,5,1,0
886657,G-12-02-L6,G,12,6,1,0
886661,G-12-03-L2,G,12,2,0,10
886661CD,J-13-01-L6,J,13,6,1,0
886662,J-06-02-L6,J,6,6,1,2
886662CD,A-03-03-L6,A,3,6,1,0
88670,C-12-01-L5,C,12,5,1,0
88690,J-06-01-L7,J,6,7,1,2
886917,B-01-03-L6,B,1,6,1,0
887160,U-07-02-L5,U,7,5,1,0
88725,C-03-03-L0,C,3,0,0,43
887951,B-05-03-L4,B,5,4,1,0
887954,E-11-03-L7,E,11,7,1,0
887956,D-04-02-L6,D,4,6,1,0
887959,D-08-01-L6,D,8,6,1,0
88796,E-05-02-L2,E,5,2,0,26
887962,G-09-03-L6,G,9,6,1,0
887985,D-10-01-L7,D,10,7,1,0
888036A,H-10-02-L7,H,10,7,1,0
888039,B-12-01-L6,B,12,6,1,0
888040,B-12-02-L6,B,12,6,1,0
888205,U-07-01-L5,U,7,5,1,0
888208,J-10-01-L5,J,10,5,1,0
888210,U-10-02-L5,U,10,5,1,0
888215,U-11-01-L5,U,11,5,1,0
